48,"تاون هاوس للـ إيجار في بالم هيلز الإسكندرية","Townhouse for rent in Palm Hills Alexandria","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",6920568.00,69205.68,rent,158.00,4,4,2,2023,,,approved,2,3,3,6,5,"2025-12-25 08:48:27","2025-12-30 09:46:13",29.33864000,31.04373100
49,"توين هاوس للـ إيجار في بادية","Twin House for rent in Badya","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",11627360.00,116273.60,rent,225.00,5,2,2,1980,,,approved,6,7,4,7,6,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.53874000,30.01976300
50,"محلات للـ بيع في بادية","Shop for sale in Badya","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",6105774.00,61057.74,sale,280.00,4,2,2,1999,,,approved,4,7,11,7,3,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.52974000,30.02916300
51,"شاليه للـ بيع في بادية","Chalet for sale in Badya","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",2157845.00,21578.45,sale,135.00,2,3,1,2014,,,approved,3,7,5,7,2,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.53744000,30.03056300
52,"محلات للـ إيجار في بادية","Shop for rent in Badya","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",4154249.00,41542.49,rent,308.00,3,4,0,2016,,,approved,3,7,11,7,1,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.53354000,30.03226300
53,"تاون هاوس للـ إيجار في بادية","Townhouse for rent in Badya","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",7280507.00,72805.07,rent,416.00,6,2,0,2001,,,approved,5,7,3,7,8,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.54334000,30.02206300
54,"ستوديو للـ إيجار في بادية","Studio for rent in Badya","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",1526796.00,15267.96,rent,199.00,3,1,1,2010,,,approved,3,7,8,7,4,"2025-12-25 08:48:27","2025-12-30 09:46:13",30.52774000,30.03636300
55,"تاون هاوس للـ بيع في بادية","Townhouse for sale in Badya","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",6816253.00,68162.53,sale,476.00,5,1,2,1996,,,approved,2,7,3,7,5,"2025-12-25 08:48:28","2025-12-30 09:46:13",30.54264000,30.03566300
56,"محلات للـ إيجار في بادية","Shop for rent in Badya","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",6368898.00,63688.98,rent,340.00,5,4,0,2021,,,approved,6,7,11,7,1,"2025-12-25 08:48:28","2025-12-30 09:46:13",30.54384000,30.03716300
57,"دوبلكس للـ بيع في بادية","Duplex for sale in Badya","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",2009513.00,20095.13,sale,305.00,5,2,2,1977,,,approved,5,7,6,7,5,"2025-12-25 08:48:28","2025-12-30 09:46:13",30.53204000,30.03266300
58,"شقة للـ إيجار في ماونتن فيو آي سيتي","Apartment for rent in Mountain View iCity","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",6630396.00,66303.96,rent,447.00,1,3,0,1981,,,approved,4,9,1,8,4,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.98604400,30.47230100
59,"شاليه للـ بيع في ماونتن فيو آي سيتي","Chalet for sale in Mountain View iCity","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",5005422.00,50054.22,sale,241.00,1,2,0,1989,,,approved,2,9,5,8,5,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.97224400,30.46500100
60,"فيلا للـ بيع في ماونتن فيو آي سيتي","Villa for sale in Mountain View iCity","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",17512017.00,175120.17,sale,364.00,2,3,1,1975,,,approved,3,9,2,8,3,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.97164400,30.47010100
61,"مكتب للـ بيع في ماونتن فيو آي سيتي","Office for sale in Mountain View iCity","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",2751149.00,27511.49,sale,451.00,6,4,2,2003,,,approved,6,9,10,8,5,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.99034400,30.46560100
62,"دوبلكس للـ بيع في ماونتن فيو آي سيتي","Duplex for sale in Mountain View iCity","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",7191386.00,71913.86,sale,259.00,6,2,2,1993,,,approved,2,9,6,8,3,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.98894400,30.47350100
63,"شقة للـ إيجار في ماونتن فيو آي سيتي","Apartment for rent in Mountain View iCity","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",4488250.00,44882.50,rent,498.00,1,4,2,1998,,,approved,3,9,1,8,1,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.98294400,30.47110100
64,"دوبلكس للـ إيجار في ماونتن فيو آي سيتي","Duplex for rent in Mountain View iCity","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",7774259.00,77742.59,rent,297.00,2,2,2,1990,,,approved,5,9,6,8,8,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.98264400,30.47130100
65,"تاون هاوس للـ بيع في ماونتن فيو آي سيتي","Townhouse for sale in Mountain View iCity","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",6129048.00,61290.48,sale,80.00,2,1,0,2019,,,approved,6,9,3,8,1,"2025-12-25 08:48:28","2025-12-30 09:46:14",30.99004400,30.47740100
66,"فيلا للـ بيع في ماونتن فيو آي سيتي","Villa for sale in Mountain View iCity","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",49916290.00,499162.90,sale,449.00,5,4,2,2000,,,approved,5,9,2,8,6,"2025-12-25 08:48:29","2025-12-30 09:46:14",30.98764400,30.46650100
67,"بنتهاوس للـ إيجار في ماونتن فيو تشيل أوت بارك","Penthouse for rent in Mountain View Chillout Park","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",3594272.00,35942.72,rent,411.00,1,2,0,2018,,,approved,5,7,7,9,1,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.87022300,31.30393900
68,"فيلا للـ بيع في ماونتن فيو تشيل أوت بارك","Villa for sale in Mountain View Chillout Park","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",36728758.00,367287.58,sale,136.00,1,1,2,2003,,,approved,6,7,2,9,7,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.88292300,31.28863900
69,"توين هاوس للـ إيجار في ماونتن فيو تشيل أوت بارك","Twin House for rent in Mountain View Chillout Park","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",25458673.00,254586.73,rent,100.00,5,2,2,2006,,,approved,5,7,4,9,5,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.87622300,31.29773900
70,"مكتب للـ إيجار في ماونتن فيو تشيل أوت بارك","Office for rent in Mountain View Chillout Park","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",3117685.00,31176.85,rent,259.00,6,2,0,2008,,,approved,6,7,10,9,7,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.87282300,31.28803900
71,"مكتب للـ بيع في ماونتن فيو تشيل أوت بارك","Office for sale in Mountain View Chillout Park","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",4568446.00,45684.46,sale,309.00,3,3,1,1996,,,approved,2,7,10,9,3,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.86812300,31.30063900
72,"تاون هاوس للـ بيع في ماونتن فيو تشيل أوت بارك","Townhouse for sale in Mountain View Chillout Park","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",5581054.00,55810.54,sale,105.00,3,2,2,2021,,,approved,5,7,3,9,1,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.87962300,31.30523900
73,"عيادة للـ إيجار في ماونتن فيو تشيل أوت بارك","Clinic for rent in Mountain View Chillout Park","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",3032079.00,30320.79,rent,295.00,3,1,1,1979,,,approved,3,7,9,9,2,"2025-12-25 08:48:29","2025-12-30 09:46:14",29.87412300,31.30553900
74,"شقة للـ إيجار في ماونتن فيو تشيل أوت بارك","Apartment for rent in Mountain View Chillout Park","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",6523156.00,65231.56,rent,224.00,4,2,0,1976,,,approved,2,7,1,9,1,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.86962300,31.29553900
75,"شقة للـ إيجار في ماونتن فيو تشيل أوت بارك","Apartment for rent in Mountain View Chillout Park","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",5107399.00,51073.99,rent,252.00,3,2,0,2024,,,approved,3,7,1,9,6,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.88112300,31.28683900
76,"ستوديو للـ بيع في ماونتن فيو تشيل أوت بارك","Studio for sale in Mountain View Chillout Park","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",1611809.00,16118.09,sale,418.00,3,2,0,2012,,,approved,2,7,8,9,4,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.88632300,31.29113900
77,"شقة للـ إيجار في مدينتي","Apartment for rent in Madinaty","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",7040152.00,70401.52,rent,135.00,1,3,0,1984,,,approved,2,9,1,10,5,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.40339100,31.43523900
78,"مكتب للـ إيجار في مدينتي","Office for rent in Madinaty","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",3248112.00,32481.12,rent,442.00,6,2,2,1978,,,approved,2,9,10,10,6,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.39449100,31.43073900
79,"مكتب للـ إيجار في مدينتي","Office for rent in Madinaty","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",7985987.00,79859.87,rent,367.00,3,2,0,1988,,,approved,3,9,10,10,6,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.40119100,31.43483900
80,"دوبلكس للـ بيع في مدينتي","Duplex for sale in Madinaty","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",5156222.00,51562.22,sale,435.00,4,3,1,1972,,,approved,3,9,6,10,8,"2025-12-25 08:48:30","2025-12-30 09:46:15",29.40859100,31.44363900
81,"دوبلكس للـ إيجار في مدينتي","Duplex for rent in Madinaty","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",7406136.00,74061.36,rent,191.00,6,1,1,1984,,,approved,3,9,6,10,6,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.40379100,31.43513900
82,"دوبلكس للـ إيجار في مدينتي","Duplex for rent in Madinaty","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",7741309.00,77413.09,rent,425.00,6,1,1,2011,,,approved,6,9,6,10,4,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.40569100,31.44603900
83,"مكتب للـ بيع في مدينتي","Office for sale in Madinaty","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",1809889.00,18098.89,sale,220.00,3,3,2,1996,,,approved,6,9,10,10,5,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.39819100,31.43583900
84,"فيلا للـ إيجار في مدينتي","Villa for rent in Madinaty","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",41169694.00,411696.94,rent,489.00,6,3,2,1971,,,approved,4,9,2,10,4,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.39619100,31.44423900
85,"فيلا للـ بيع في مدينتي","Villa for sale in Madinaty","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",22325850.00,223258.50,sale,265.00,4,2,2,1996,,,approved,6,9,2,10,3,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.39579100,31.43183900
86,"ستوديو للـ بيع في مدينتي","Studio for sale in Madinaty","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",4640146.00,46401.46,sale,236.00,5,4,2,1985,,,approved,4,9,8,10,2,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.40179100,31.43883900
87,"مكتب للـ بيع في نور","Office for sale in Noor","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",4019738.00,40197.38,sale,233.00,1,1,0,1982,,,approved,2,6,10,11,6,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.73029900,30.64905300
88,"شقة للـ إيجار في نور","Apartment for rent in Noor","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",6681776.00,66817.76,rent,201.00,2,4,0,1972,,,approved,5,6,1,11,6,"2025-12-25 08:48:31","2025-12-30 09:46:15",29.72909900,30.64495300
89,"دوبلكس للـ بيع في نور","Duplex for sale in Noor","روف مميز بمساحة مبنية وتراس خارجي ضخم. يتمتع بفيو مفتوح ورائع للمدينة. فرصة مميزة لمحبي الخصوصية والهدوء وللإستمتاع بالهواء الطلق.","Distinctive penthouse with built-up area and a huge outdoor terrace. It enjoys a wonderful open view of the city. A unique opportunity for lovers of privacy and tranquility and enjoying the outdoors.",7989572.00,79895.72,sale,217.00,1,3,2,2016,,,approved,4,6,6,11,3,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.71969900,30.64475300
90,"مكتب للـ بيع في نور","Office for sale in Noor","شقة دوبلكس بتصميم عصري وتشطيبات خاصة. تحتوي على ريسبشن كبير ومطبخ أمريكي. الموقع قريب جداً من المدارس والجامعات، مما يجعلها مثالية للعائلات.","Duplex apartment with modern design and special finishes. It features a large reception and an American kitchen. The location is very close to schools and universities, making it ideal for families.",2320499.00,23204.99,sale,185.00,4,3,1,2010,,,approved,3,6,10,11,2,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.72059900,30.63905300
91,"عيادة للـ إيجار في نور","Clinic for rent in Noor","شقة سكنية فاخرة في موقع متميز، تتميز بتشطيبات عالية الجودة (الترا سوبر لوكس). الشقة واسعة ومصممة بعناية لتوفير أقصى درجات الراحة. تطل على مساحات خضراء واسعة وقريبة من المولات والخدمات الرئيسية.","Luxury residential apartment in a prime location, featuring high-quality finishes (Ultra Super Lux). The apartment is spacious and carefully designed to provide maximum comfort. It overlooks vast green spaces and is close to malls and main services.",2927633.00,29276.33,rent,116.00,4,2,0,1992,,,approved,6,6,9,11,6,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.72759900,30.63365300
92,"محلات للـ بيع في نور","Shop for sale in Noor","فيلا مستقلة رائعة بحديقة خاصة وحمام سباحة. الفيلا تقع في كمبوند هادئ وآمن، وتوفر خصوصية تامة. تتكون من طابقين وروف، مع مساحة معيشة كبيرة وغرف نوم ماستر.","Magnificent standalone villa with a private garden and swimming pool. The villa is located in a quiet and secure compound, offering complete privacy. It consists of two floors and a roof, with a large living area and master bedrooms.",2228682.00,22286.82,sale,285.00,2,3,2,2001,,,approved,2,6,11,11,6,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.72289900,30.64435300
93,"عيادة للـ بيع في نور","Clinic for sale in Noor","وحدة تجارية (مكتب) في موقع حيوي بقلب المدينة. المكتب مجهز بالكامل وجاهز للعمل فوراً. المبنى حديث ويحتوي على مصاعد وأمن 24 ساعة، وقريب من وسائل المواصلات.","Commercial unit (office) in a vital location in the heart of the city. The office is fully equipped and ready for immediate work. The building is modern, featuring elevators and 24-hour security, and is close to transportation.",4080198.00,40801.98,sale,432.00,3,4,0,2012,,,approved,3,6,9,11,3,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.73849900,30.64075300
94,"عيادة للـ إيجار في نور","Clinic for rent in Noor","شاليه بإطلالة مباشرة على البحر، مثالي لقضاء العطلات الصيفية. الشاليه مفروش بالكامل بأثاث مودرن، ويحتوي على تراس كبير. الكمبوند به حمامات سباحة وخدمات ترفيهية.","Chalet with a direct sea view, perfect for summer vacations. The chalet is fully furnished with modern furniture and has a large terrace. The compound has swimming pools and recreational services.",4845517.00,48455.17,rent,216.00,5,3,1,2000,,,approved,3,6,9,11,4,"2025-12-25 08:48:32","2025-12-30 09:46:16",29.73109900,30.63555300
